,Artist,Link,Title,Year,Genre
105,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=1556553,Love Love Love (Feat. Yoong Jin Of Casker),2007,랩/힙합
106,KCM,https://www.melon.com/song/detail.htm?songId=1538203,안녕,2007,발라드
107,이루,https://www.melon.com/song/detail.htm?songId=1459456,흰눈,2007,발라드
108,박효신,https://www.melon.com/song/detail.htm?songId=1560045,추억은 사랑을 닮아,2007,발라드
109,신혜성,https://www.melon.com/song/detail.htm?songId=1522421,사랑...후에,2007,발라드
110,테이,https://www.melon.com/song/detail.htm?songId=1568562,같은 베개...,2007,발라드
111,프리스타일,https://www.melon.com/song/detail.htm?songId=1575129,수취인 불명,2007,랩/힙합
112,윤하 (YOUNHA),https://www.melon.com/song/detail.htm?songId=1592995,비밀번호 486,2007,록/메탈
113,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=1556547,Fan,2007,랩/힙합
114,BIGBANG,https://www.melon.com/song/detail.htm?songId=1698598,거짓말,2007,"댄스, 랩/힙합"
115,케이윌,https://www.melon.com/song/detail.htm?songId=1579229,왼쪽가슴,2007,발라드
116,먼데이 키즈 (Monday Kiz),https://www.melon.com/song/detail.htm?songId=1563629,남자야,2007,발라드
117,SG 워너비,https://www.melon.com/song/detail.htm?songId=1615772,한여름날의 꿈 (Feat. 옥주현),2007,R&B/Soul
118,EVAN 에반 (유호석),https://www.melon.com/song/detail.htm?songId=1592906,남자도... 어쩔 수 없다.,2007,발라드
119,최현준 (V.O.S),https://www.melon.com/song/detail.htm?songId=1646085,나 이젠 (Duet 진성 Of 먼데이키즈),2007,발라드
120,엠씨더맥스 (M.C the MAX),https://www.melon.com/song/detail.htm?songId=1622092,가슴아 그만해,2007,발라드
121,FTISLAND (FT아일랜드),https://www.melon.com/song/detail.htm?songId=1649188,사랑앓이,2007,록/메탈
122,양파,https://www.melon.com/song/detail.htm?songId=1634717,사랑..그게 뭔데,2007,발라드
123,씨야,https://www.melon.com/song/detail.htm?songId=1645081,사랑의 인사,2007,발라드
124,원더걸스,https://www.melon.com/song/detail.htm?songId=1566277,Irony (아이러니),2007,댄스
125,원더걸스,https://www.melon.com/song/detail.htm?songId=1724693,Tell me (Sampling From `Two Of Hearts`),2007,댄스
126,이효리,https://www.melon.com/song/detail.htm?songId=1581597,톡!톡!톡! (Toc Toc Toc)(CF - 투싼 `이효리`편),2007,댄스
127,마골피,https://www.melon.com/song/detail.htm?songId=1580618,비행소녀,2007,발라드
128,MC몽,https://www.melon.com/song/detail.htm?songId=1657769,So Fresh (Feat. 김태우) (위대한 캣츠비 OST 삽입곡),2007,랩/힙합
129,더 넛츠 (The NuTs),https://www.melon.com/song/detail.htm?songId=1521181,내 사람입니다,2007,"발라드, 록/메탈"
130,제이,https://www.melon.com/song/detail.htm?songId=1648996,눈물로 (Duet 이정),2007,발라드
131,리쌍,https://www.melon.com/song/detail.htm?songId=1637914,Ballerino,2007,랩/힙합
132,SG 워너비,https://www.melon.com/song/detail.htm?songId=1558953,가시리,2007,발라드
133,SG 워너비,https://www.melon.com/song/detail.htm?songId=1615770,아리랑,2007,R&B/Soul
134,엠씨더맥스 (M.C the MAX),https://www.melon.com/song/detail.htm?songId=1540132,볼때기 사랑,2007,록/메탈
135,린,https://www.melon.com/song/detail.htm?songId=1583267,이별살이,2007,발라드
136,PK 헤만,https://www.melon.com/song/detail.htm?songId=1539174,Evergreen (Feat. 이지혜),2007,"발라드, 랩/힙합"
137,오종혁,https://www.melon.com/song/detail.htm?songId=1644930,사랑이 그래요,2007,발라드
138,MC 스나이퍼,https://www.melon.com/song/detail.htm?songId=1583453,봄이여 오라 (Feat. 유리),2007,랩/힙합
139,BIGBANG,https://www.melon.com/song/detail.htm?songId=1533404,Dirty Cash,2007,"댄스, 랩/힙합"
140,지아,https://www.melon.com/song/detail.htm?songId=1666161,물끄러미,2007,발라드
141,김아중,https://www.melon.com/song/detail.htm?songId=1525533,Maria,2007,"록/메탈, 국내영화"
142,이승기,https://www.melon.com/song/detail.htm?songId=1698347,착한거짓말,2007,발라드
143,먼데이 키즈 (Monday Kiz),https://www.melon.com/song/detail.htm?songId=1552384,새 살,2007,발라드
144,렉시,https://www.melon.com/song/detail.htm?songId=1621412,하늘위로 (Remix),2007,랩/힙합
145,타이푼,https://www.melon.com/song/detail.htm?songId=1550828,기다릴게...,2007,발라드
146,채연,https://www.melon.com/song/detail.htm?songId=1604265,My Love,2007,댄스
147,휘성 (Realslow),https://www.melon.com/song/detail.htm?songId=1727368,사랑은 맛있다♡,2007,R&B/Soul
148,빅마마,https://www.melon.com/song/detail.htm?songId=1742135,배반,2007,발라드
149,문근영,https://www.melon.com/song/detail.htm?songId=1535477,&Design (CF - KTF 도시락 '문근영'편),2007,댄스
150,김종국,https://www.melon.com/song/detail.htm?songId=1497527,바람만바람만,2007,발라드
151,윤미래,https://www.melon.com/song/detail.htm?songId=1575512,잊었니...,2007,R&B/Soul
152,거미,https://www.melon.com/song/detail.htm?songId=1613082,통증,2007,"발라드, 국내드라마"
153,V.O.S,https://www.melon.com/song/detail.htm?songId=1727552,매일매일,2007,R&B/Soul
154,브라이언,https://www.melon.com/song/detail.htm?songId=1521142,가지마,2007,R&B/Soul
155,FTISLAND (FT아일랜드),https://www.melon.com/song/detail.htm?songId=1649190,천둥,2007,록/메탈
156,제드,https://www.melon.com/song/detail.htm?songId=1647292,사랑의 숲에서 길을 잃다 (Feat. 임창정),2007,발라드
157,포지션,https://www.melon.com/song/detail.htm?songId=1564795,하루,2007,발라드
158,BMK,https://www.melon.com/song/detail.htm?songId=1574696,하루살이,2007,발라드
159,백지영,https://www.melon.com/song/detail.htm?songId=1716430,사랑 하나면 돼,2007,발라드
160,"원티드, 이정",https://www.melon.com/song/detail.htm?songId=1657561,I Promise You,2007,R&B/Soul
161,별,https://www.melon.com/song/detail.htm?songId=1625777,미워도 좋아,2007,발라드
162,김아중,https://www.melon.com/song/detail.htm?songId=1525541,별 (Original Dialog Ver.),2007,"발라드, 국내영화"
163,이루,https://www.melon.com/song/detail.htm?songId=1739689,둘이라서,2007,발라드
164,이효리,https://www.melon.com/song/detail.htm?songId=1581598,그녀를 사랑하지마,2007,발라드
165,장나라,https://www.melon.com/song/detail.htm?songId=1537321,안 행복해,2007,발라드
166,서영은,https://www.melon.com/song/detail.htm?songId=1615636,완소그대,2007,발라드
167,브라운아이드걸스,https://www.melon.com/song/detail.htm?songId=1656034,오아시스 (Feat. 이재훈),2007,댄스
168,하하,https://www.melon.com/song/detail.htm?songId=1715765,키 작은 꼬마 이야기,2007,댄스
169,엠투엠 (M To M),https://www.melon.com/song/detail.htm?songId=1736294,못된 남자,2007,발라드
170,서인영,https://www.melon.com/song/detail.htm?songId=1577999,너를 원해,2007,댄스
171,KCM,https://www.melon.com/song/detail.htm?songId=1538204,사랑이 올까봐 (Feat. 화요비),2007,발라드
172,소녀시대 (GIRLS` GENERATION),https://www.melon.com/song/detail.htm?songId=1683050,다시 만난 세계 (Into The New World),2007,댄스
173,버즈,https://www.melon.com/song/detail.htm?songId=1657448,사랑은 가슴이 시킨다 Part.2,2007,발라드
174,SG 워너비,https://www.melon.com/song/detail.htm?songId=1500204,사랑가,2007,R&B/Soul
175,임정희,https://www.melon.com/song/detail.htm?songId=1742529,사랑에 미치면 (Feat. 아웃캐스트 빅보이 & J.Y.Park `The Asiansoul`),2007,R&B/Soul
176,에이트,https://www.melon.com/song/detail.htm?songId=1717446,사랑을 잃고 난 노래하네,2007,발라드
177,엠씨더맥스 (M.C the MAX),https://www.melon.com/song/detail.htm?songId=1656571,눈물,2007,발라드
178,마야,https://www.melon.com/song/detail.htm?songId=1488904,나를 외치다,2007,록/메탈
179,럼블피쉬,https://www.melon.com/song/detail.htm?songId=1669012,그대 내게 다시,2007,발라드
180,김동완,https://www.melon.com/song/detail.htm?songId=1656182,손수건,2007,발라드
181,플라이 투 더 스카이,https://www.melon.com/song/detail.htm?songId=1659832,My Angel,2007,발라드
182,이효리,https://www.melon.com/song/detail.htm?songId=1535964,"Any Star (Feat. 이준기)(CF - 애니콜 애니스타 `이효리, `이준기`편)",2007,댄스
183,이수 (엠씨더맥스),https://www.melon.com/song/detail.htm?songId=1667441,미련한 가슴아,2007,"발라드, 국내드라마"
184,SG 워너비,https://www.melon.com/song/detail.htm?songId=1500206,Ordinary People,2007,R&B/Soul
185,란 (RAN),https://www.melon.com/song/detail.htm?songId=1614343,우리처음 (1대(예인) ＆ 2대 란(Ran)),2007,발라드
186,이루,https://www.melon.com/song/detail.htm?songId=1459449,까만안경 (Feat. Day Light),2007,발라드
187,가비엔제이,https://www.melon.com/song/detail.htm?songId=1484802,그녀가 울고있네요,2007,R&B/Soul
188,일 락,https://www.melon.com/song/detail.htm?songId=1668957,그래도 사랑합니다,2007,발라드
189,비욘드,https://www.melon.com/song/detail.htm?songId=1653451,얼마나 (Feat. 버블 시스터즈),2007,발라드
190,소울스타 (SOULSTAR),https://www.melon.com/song/detail.htm?songId=1650501,우리가 이별할 때 (Duet 백지영),2007,R&B/Soul
191,이수영,https://www.melon.com/song/detail.htm?songId=1730280,단발머리,2007,발라드
192,블랙펄,https://www.melon.com/song/detail.htm?songId=1739510,결국…너잖아,2007,발라드
193,서문탁,https://www.melon.com/song/detail.htm?songId=1534968,가거라 사랑아,2007,록/메탈
194,성시경,https://www.melon.com/song/detail.htm?songId=1467722,거리에서,2007,발라드
195,씨야,https://www.melon.com/song/detail.htm?songId=1645082,결혼할까요,2007,발라드
196,비바 소울,https://www.melon.com/song/detail.htm?songId=1624018,Cry (Feat. 하동균),2007,랩/힙합
197,성시경,https://www.melon.com/song/detail.htm?songId=1746411,한번 더 이별,2007,발라드
198,버블 시스터즈,https://www.melon.com/song/detail.htm?songId=1568640,바보처럼,2007,발라드
199,먼데이 키즈 (Monday Kiz),https://www.melon.com/song/detail.htm?songId=1741110,투명한 눈물,2007,발라드
200,원더걸스,https://www.melon.com/song/detail.htm?songId=1874397,So Hot,2008,댄스
201,BIGBANG,https://www.melon.com/song/detail.htm?songId=1913501,하루 하루,2008,"댄스, 랩/힙합"
202,브라운아이드걸스,https://www.melon.com/song/detail.htm?songId=1788174,Love,2008,댄스
203,원더걸스,https://www.melon.com/song/detail.htm?songId=1929329,Nobody,2008,댄스
204,MC몽,https://www.melon.com/song/detail.htm?songId=1851229,"서커스 (Feat. 임유경 - 달래 음악단 , ＄howgun)",2008,랩/힙합
205,BIGBANG,https://www.melon.com/song/detail.htm?songId=1765767,마지막 인사,2008,"댄스, 랩/힙합"
206,다비치,https://www.melon.com/song/detail.htm?songId=1897011,사랑과 전쟁 (Narr. 하하),2008,댄스
207,이효리,https://www.melon.com/song/detail.htm?songId=1903050,U-Go-Girl (With 낯선),2008,댄스
208,BIGBANG,https://www.melon.com/song/detail.htm?songId=1913502,천국,2008,"댄스, 랩/힙합"
209,브라운 아이즈,https://www.melon.com/song/detail.htm?songId=1890405,가지마 가지마,2008,발라드
210,먼데이 키즈 (Monday Kiz),https://www.melon.com/song/detail.htm?songId=1841036,발자국,2008,발라드
211,쥬얼리,https://www.melon.com/song/detail.htm?songId=1807098,One More Time,2008,댄스
212,김동률,https://www.melon.com/song/detail.htm?songId=1797709,아이처럼,2008,발라드
213,2AM,https://www.melon.com/song/detail.htm?songId=1901874,이노래,2008,발라드
214,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=1850242,One (Feat. 지선),2008,랩/힙합
215,태연 (TAEYEON),https://www.melon.com/song/detail.htm?songId=1798588,만약에,2008,"발라드, 국내드라마"
216,SG 워너비,https://www.melon.com/song/detail.htm?songId=1854856,라라라,2008,발라드
217,브라운아이드걸스,https://www.melon.com/song/detail.htm?songId=1927248,어쩌다,2008,댄스
218,박지헌,https://www.melon.com/song/detail.htm?songId=1778667,보고싶은 날엔..,2008,발라드
219,이효리,https://www.melon.com/song/detail.htm?songId=1903057,Hey Mr. Big,2008,댄스
220,태양,https://www.melon.com/song/detail.htm?songId=1874996,나만 바라봐,2008,R&B/Soul
221,다비치,https://www.melon.com/song/detail.htm?songId=1798749,미워도 사랑하니까,2008,발라드
222,지아,https://www.melon.com/song/detail.htm?songId=1902384,사랑해 미안해,2008,발라드
223,먼데이 키즈 (Monday Kiz),https://www.melon.com/song/detail.htm?songId=1841034,가슴으로 외쳐 (Rap Feat. Rhymer),2008,발라드
224,거미,https://www.melon.com/song/detail.htm?songId=1826467,미안해요 (Feat. T.O.P),2008,R&B/Soul
225,씨야,https://www.melon.com/song/detail.htm?songId=1879332,Blue Moon,2008,댄스
226,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=1850253,우산 (Feat. 윤하),2008,랩/힙합
227,SHINee (샤이니),https://www.melon.com/song/detail.htm?songId=1875215,누난 너무 예뻐 (Replay),2008,댄스
228,소녀시대 (GIRLS` GENERATION),https://www.melon.com/song/detail.htm?songId=1756969,Kissing You,2008,댄스
229,JOO,https://www.melon.com/song/detail.htm?songId=1789551,남자 때문에,2008,발라드
230,손담비,https://www.melon.com/song/detail.htm?songId=1928044,미쳤어 (Feat. 에릭),2008,댄스
231,브라운 아이즈,https://www.melon.com/song/detail.htm?songId=1890408,너 때문에,2008,발라드
232,동방신기 (TVXQ!),https://www.melon.com/song/detail.htm?songId=1928828,주문-MIROTIC (Clean Ver.),2008,댄스
233,마이티 마우스,https://www.melon.com/song/detail.htm?songId=1816224,사랑해 (Feat. 윤은혜),2008,랩/힙합
234,BIGBANG,https://www.melon.com/song/detail.htm?songId=1786851,How Gee (하우지),2008,랩/힙합
235,V.O.S,https://www.melon.com/song/detail.htm?songId=1867568,Beautiful Life,2008,발라드
236,다비치,https://www.melon.com/song/detail.htm?songId=1798752,슬픈 다짐,2008,발라드
237,BIGBANG,https://www.melon.com/song/detail.htm?songId=1698598,거짓말,2008,"댄스, 랩/힙합"
238,원투,https://www.melon.com/song/detail.htm?songId=1857969,못된 여자 (Feat. 서인영),2008,랩/힙합
239,넬 (NELL),https://www.melon.com/song/detail.htm?songId=1833966,기억을 걷는 시간,2008,록/메탈
240,나몰라패밀리 (Namolla Family),https://www.melon.com/song/detail.htm?songId=1914864,사랑이 그렇게 쉬워 (Feat. 태인),2008,랩/힙합
241,서인영,https://www.melon.com/song/detail.htm?songId=1906673,신데렐라,2008,댄스
242,이승기,https://www.melon.com/song/detail.htm?songId=1836107,추억속의 그대,2008,발라드
243,크라운제이 (CROWN J),https://www.melon.com/song/detail.htm?songId=1871159,Too Much (With 서인영) (우리결혼했어요 화제곡),2008,랩/힙합
244,태연 (TAEYEON),https://www.melon.com/song/detail.htm?songId=1928055,들리나요...,2008,"발라드, 국내드라마"
245,마이티 마우스,https://www.melon.com/song/detail.htm?songId=1888678,에너지 (Feat. 선예),2008,랩/힙합
246,비,https://www.melon.com/song/detail.htm?songId=1935599,Love Story,2008,R&B/Soul
247,이진성 (먼데이 키즈),https://www.melon.com/song/detail.htm?songId=1789828,그깟 사랑,2008,발라드
248,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=1932604,1분 1초 (Feat. 타루),2008,랩/힙합
249,김종국,https://www.melon.com/song/detail.htm?songId=1941619,어제보다 오늘 더,2008,발라드
250,MC몽,https://www.melon.com/song/detail.htm?songId=1851232,죽도록 사랑해 (Feat. 박정현),2008,랩/힙합
251,브라운아이드걸스,https://www.melon.com/song/detail.htm?songId=1926582,You,2008,댄스
252,이승기,https://www.melon.com/song/detail.htm?songId=1836102,다 줄꺼야,2008,발라드
253,알렉스,https://www.melon.com/song/detail.htm?songId=1861639,화분 (알렉스 Ver.) (우리결혼했어요 삽입곡),2008,발라드
254,비,https://www.melon.com/song/detail.htm?songId=1939100,Rainism (Clean Ver.),2008,"댄스, R&B/Soul"
255,원더걸스,https://www.melon.com/song/detail.htm?songId=1733348,이바보,2008,댄스
256,BIGBANG,https://www.melon.com/song/detail.htm?songId=1951550,붉은 노을,2008,"댄스, 랩/힙합"
257,BIGBANG,https://www.melon.com/song/detail.htm?songId=1913503,착한 사람,2008,랩/힙합
258,환희,https://www.melon.com/song/detail.htm?songId=1928051,내사람,2008,"발라드, 국내드라마"
259,2PM,https://www.melon.com/song/detail.htm?songId=1921365,10점 만점에 10점,2008,댄스
260,엄정화,https://www.melon.com/song/detail.htm?songId=1897284,D.I.S.C.O  (Feat. TOP),2008,댄스
261,성시경,https://www.melon.com/song/detail.htm?songId=1884329,안녕 나의 사랑,2008,발라드
262,노블레스,https://www.melon.com/song/detail.htm?songId=1793650,후회는 없어 (Feat. 베이지),2008,랩/힙합
263,김범수,https://www.melon.com/song/detail.htm?songId=1916349,슬픔활용법,2008,발라드
264,하하,https://www.melon.com/song/detail.htm?songId=1772218,너는 내 운명,2008,"댄스, 랩/힙합"
265,가비엔제이,https://www.melon.com/song/detail.htm?songId=1868095,Lie,2008,발라드
266,김종욱,https://www.melon.com/song/detail.htm?songId=1815605,그대만이 (MBC `우리 결혼했어요` 알렉스&신애 테마곡),2008,발라드
267,쥬얼리,https://www.melon.com/song/detail.htm?songId=1857967,모두 다 쉿!,2008,댄스
268,박명수,https://www.melon.com/song/detail.htm?songId=1846941,바보에게... 바보가,2008,발라드
269,FTISLAND (FT아일랜드),https://www.melon.com/song/detail.htm?songId=1918284,사랑후애 (僞愛),2008,록/메탈
