,Artist,Link,Title,Year,Genre
120,케이윌,https://www.melon.com/song/detail.htm?songId=3922071,이러지마 제발 (Please Don`t...),2012,발라드
121,아이유,https://www.melon.com/song/detail.htm?songId=3625504,너랑 나,2012,댄스
122,이하이,https://www.melon.com/song/detail.htm?songId=3946768,"1,2,3,4 (원,투,쓰리,포)",2012,R&B/Soul
123,에일리(AILEE),https://www.melon.com/song/detail.htm?songId=3929469,보여줄게,2012,댄스
124,버벌진트,https://www.melon.com/song/detail.htm?songId=3832079,충분히 예뻐 (feat. 산체스 Of 팬텀),2012,랩/힙합
125,로이킴,https://www.melon.com/song/detail.htm?songId=3928293,먼지가 되어,2012,록/메탈
126,티아라,https://www.melon.com/song/detail.htm?songId=3840800,DAY BY DAY,2012,댄스
127,10CM,https://www.melon.com/song/detail.htm?songId=3666573,애,2012,포크/블루스
128,싸이 (PSY),https://www.melon.com/song/detail.htm?songId=3853980,어땠을까 (Feat. 박정현),2012,랩/힙합
129,f(x),https://www.melon.com/song/detail.htm?songId=3822622,Electric Shock,2012,댄스
130,싸이 (PSY),https://www.melon.com/song/detail.htm?songId=3853977,뜨거운 안녕 (Feat. 성시경),2012,랩/힙합
131,JUNIEL,https://www.melon.com/song/detail.htm?songId=3820647,illa illa (일라 일라),2012,발라드
132,G-DRAGON,https://www.melon.com/song/detail.htm?songId=3906377,크레용 (Crayon),2012,랩/힙합
133,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3832098,그댈 마주하는건 힘들어 (그마힘),2012,록/메탈
134,가인,https://www.melon.com/song/detail.htm?songId=3911750,피어나,2012,댄스
135,트러블메이커,https://www.melon.com/song/detail.htm?songId=3630755,Trouble Maker,2012,댄스
136,오렌지 캬라멜,https://www.melon.com/song/detail.htm?songId=3903316,립스틱 (LIPSTICK),2012,댄스
137,긱스 (Geeks),https://www.melon.com/song/detail.htm?songId=3946867,"Officially Missing You, Too",2012,발라드
138,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3753309,꽃송이가,2012,록/메탈
139,보아 (BoA),https://www.melon.com/song/detail.htm?songId=3859894,Only One,2012,발라드
140,다이나믹 듀오,https://www.melon.com/song/detail.htm?songId=3665143,거기서거기 (Without You),2012,랩/힙합
141,울랄라세션,https://www.melon.com/song/detail.htm?songId=3798160,아름다운 밤,2012,댄스
142,G-DRAGON,https://www.melon.com/song/detail.htm?songId=3906383,Missing You (Feat. 김윤아 Of 자우림),2012,랩/힙합
143,버벌진트,https://www.melon.com/song/detail.htm?songId=3820695,굿모닝 (Feat. 권정열 Of 10cm),2012,랩/힙합
144,에픽하이 (EPIK HIGH),https://www.melon.com/song/detail.htm?songId=3922586,춥다 (Feat. 이하이),2012,랩/힙합
145,미쓰에이,https://www.melon.com/song/detail.htm?songId=3713013,Touch,2012,댄스
146,2AM,https://www.melon.com/song/detail.htm?songId=3731994,너도 나처럼,2012,발라드
147,4minute,https://www.melon.com/song/detail.htm?songId=3764899,Volume Up,2012,댄스
148,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3743293,이,2012,록/메탈
149,G-DRAGON,https://www.melon.com/song/detail.htm?songId=3894730,그XX,2012,발라드
150,비스트,https://www.melon.com/song/detail.htm?songId=3860282,아름다운 밤이야,2012,댄스
151,지나,https://www.melon.com/song/detail.htm?songId=3808405,2HOT,2012,댄스
152,다비치,https://www.melon.com/song/detail.htm?songId=3699257,생각날거야,2012,발라드
153,미쓰에이,https://www.melon.com/song/detail.htm?songId=3928294,남자 없이 잘 살아,2012,댄스
154,비스트,https://www.melon.com/song/detail.htm?songId=3854238,Midnight (별 헤는 밤),2012,댄스
155,노을,https://www.melon.com/song/detail.htm?songId=3585793,그리워 그리워,2012,발라드
156,BIGBANG,https://www.melon.com/song/detail.htm?songId=3715674,BAD BOY,2012,발라드
157,이승기,https://www.melon.com/song/detail.htm?songId=3968836,되돌리다,2012,발라드
158,티아라,https://www.melon.com/song/detail.htm?songId=3893934,SEXY LOVE,2012,댄스
159,별,https://www.melon.com/song/detail.htm?songId=3940533,귀여워 (With 권정열 Of 10cm),2012,발라드
160,디셈버,https://www.melon.com/song/detail.htm?songId=3787653,She`s Gone,2012,발라드
161,프라이머리,https://www.melon.com/song/detail.htm?songId=3947371,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",2012,랩/힙합
162,노을,https://www.melon.com/song/detail.htm?songId=3953192,하지 못한 말,2012,발라드
163,양요섭,https://www.melon.com/song/detail.htm?songId=3734735,LOVE DAY,2012,댄스
164,다비치,https://www.melon.com/song/detail.htm?songId=3866006,남자도 우나요,2012,발라드
165,박진영,https://www.melon.com/song/detail.htm?songId=3786914,너뿐이야 (You`re The One),2012,R&B/Soul
166,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3753305,외로움증폭장치 (브래드 드럼 한판 쉬기),2012,록/메탈
167,백지영,https://www.melon.com/song/detail.htm?songId=3804268,Good Boy (Feat. 용준형 Of 비스트),2012,댄스
168,케이윌,https://www.melon.com/song/detail.htm?songId=3706380,니가 필요해 (I Need You),2012,발라드
169,FTISLAND (FT아일랜드),https://www.melon.com/song/detail.htm?songId=3689468,지독하게,2012,록/메탈
170,프라이머리,https://www.melon.com/song/detail.htm?songId=3779134,"씨스루 (Feat. 개코, Zion.T)",2012,랩/힙합
171,효린,https://www.melon.com/song/detail.htm?songId=3681993,널 사랑하겠어,2012,발라드
172,마이티 마우스,https://www.melon.com/song/detail.htm?songId=3796159,나쁜놈 (Feat. 소야),2012,댄스
173,용감한 녀석들,https://www.melon.com/song/detail.htm?songId=3800393,I 돈 Care (Feat. 서수민PD),2012,랩/힙합
174,SE7EN,https://www.melon.com/song/detail.htm?songId=3691429,내가 노래를 못해도,2012,발라드
175,형돈이와 대준이,https://www.melon.com/song/detail.htm?songId=3818839,안좋을때 들으면 더 안좋은 노래,2012,랩/힙합
176,써니힐,https://www.melon.com/song/detail.htm?songId=3675692,베짱이 찬가,2012,댄스
177,다비치,https://www.melon.com/song/detail.htm?songId=3654576,우리 사랑했잖아,2012,발라드
178,린,https://www.melon.com/song/detail.htm?songId=3736176,곰인형 (Feat. 해금),2012,발라드
179,J.Lee,https://www.melon.com/song/detail.htm?songId=3928194,말리꽃 (원곡가수 이승철),2012,발라드
180,블락비 (Block B),https://www.melon.com/song/detail.htm?songId=3692955,난리나,2012,댄스
181,BIGBANG,https://www.melon.com/song/detail.htm?songId=3818486,STILL ALIVE,2012,댄스
182,인피니트,https://www.melon.com/song/detail.htm?songId=3801396,추격자,2012,댄스
183,시크릿,https://www.melon.com/song/detail.htm?songId=3904614,POISON,2012,댄스
184,로이킴,https://www.melon.com/song/detail.htm?songId=3936237,휘파람,2012,발라드
185,비스트,https://www.melon.com/song/detail.htm?songId=3685853,이럴 줄 알았어,2012,댄스
186,현아,https://www.melon.com/song/detail.htm?songId=3935594,Ice Cream (Feat. Maboos),2012,댄스
187,긱스 (Geeks),https://www.melon.com/song/detail.htm?songId=3170749,Officially Missing You,2012,랩/힙합
188,존박,https://www.melon.com/song/detail.htm?songId=3714473,Falling,2012,발라드
189,카라,https://www.melon.com/song/detail.htm?songId=3886294,Pandora,2012,댄스
190,허각,https://www.melon.com/song/detail.htm?songId=3905489,아프다,2012,발라드
191,SHINee (샤이니),https://www.melon.com/song/detail.htm?songId=3735693,Sherlock.셜록 (Clue+Note),2012,댄스
192,노을,https://www.melon.com/song/detail.htm?songId=3772625,떠나간다,2012,발라드
193,틴탑,https://www.melon.com/song/detail.htm?songId=3666277,미치겠어,2012,댄스
194,울랄라세션,https://www.melon.com/song/detail.htm?songId=3593455,서쪽 하늘,2012,발라드
195,어반자카파,https://www.melon.com/song/detail.htm?songId=3897152,니가 싫어,2012,발라드
196,양파,https://www.melon.com/song/detail.htm?songId=3759927,사랑은 다 그런거래요,2012,발라드
197,블락비 (Block B),https://www.melon.com/song/detail.htm?songId=3928713,닐리리맘보,2012,댄스
198,CNBLUE (씨엔블루),https://www.melon.com/song/detail.htm?songId=3747933,Hey You,2012,록/메탈
199,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3832100,소나기 (주르르루),2012,록/메탈
200,프라이머리,https://www.melon.com/song/detail.htm?songId=3726617,자니 (Feat. Dynamic Duo),2013,랩/힙합
201,리쌍,https://www.melon.com/song/detail.htm?songId=4020215,눈물 (Feat. 유진 Of 더 씨야),2013,랩/힙합
202,Apink (에이핑크),https://www.melon.com/song/detail.htm?songId=4163116,NoNoNo,2013,댄스
203,배치기,https://www.melon.com/song/detail.htm?songId=4011596,눈물샤워 (Feat. 에일리),2013,랩/힙합
204,프라이머리,https://www.melon.com/song/detail.htm?songId=3947371,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",2013,랩/힙합
205,씨스타,https://www.melon.com/song/detail.htm?songId=4138606,Give It To Me,2013,댄스
206,4minute,https://www.melon.com/song/detail.htm?songId=4099280,이름이 뭐예요?,2013,댄스
207,허각,https://www.melon.com/song/detail.htm?songId=4019298,모노드라마 (With 유승우),2013,발라드
208,이승철,https://www.melon.com/song/detail.htm?songId=4142913,My Love,2013,발라드
209,씨스타19,https://www.melon.com/song/detail.htm?songId=4024692,있다 없으니까 (Gone Not Around Any Longer),2013,댄스
210,범키,https://www.melon.com/song/detail.htm?songId=4130922,미친연애 (Bad Girl) (Feat. E-Sens Of 슈프림팀),2013,R&B/Soul
211,EXO,https://www.melon.com/song/detail.htm?songId=4193337,으르렁 (Growl),2013,댄스
212,다비치,https://www.melon.com/song/detail.htm?songId=4047160,거북이,2013,발라드
213,싸이 (PSY),https://www.melon.com/song/detail.htm?songId=4085875,GENTLEMAN,2013,댄스
214,긱스 (Geeks),https://www.melon.com/song/detail.htm?songId=3946867,"Officially Missing You, Too",2013,발라드
215,로이킴,https://www.melon.com/song/detail.htm?songId=4091105,봄봄봄,2013,포크/블루스
216,윤미래,https://www.melon.com/song/detail.htm?songId=4221128,Touch Love,2013,"발라드, R&B/Soul, 국내드라마"
217,San E,https://www.melon.com/song/detail.htm?songId=4192787,아는사람 얘기,2013,랩/힙합
218,에일리(AILEE),https://www.melon.com/song/detail.htm?songId=4171462,U & I,2013,댄스
219,다이나믹 듀오,https://www.melon.com/song/detail.htm?songId=4160246,BAAAM (Feat. Muzie Of UV),2013,랩/힙합
220,소유 (SOYOU),https://www.melon.com/song/detail.htm?songId=4237755,착해 빠졌어 (Stupid In Love),2013,랩/힙합
221,크레용팝,https://www.melon.com/song/detail.htm?songId=4148967,빠빠빠,2013,댄스
222,다비치,https://www.melon.com/song/detail.htm?songId=4072715,녹는 중 (Feat. 버벌진트),2013,발라드
223,허각,https://www.melon.com/song/detail.htm?songId=4129672,짧은머리,2013,발라드
224,버스커 버스커,https://www.melon.com/song/detail.htm?songId=3753304,벚꽃 엔딩,2013,록/메탈
225,버스커 버스커,https://www.melon.com/song/detail.htm?songId=4252728,처음엔 사랑이란게,2013,록/메탈
226,다비치,https://www.melon.com/song/detail.htm?songId=4163613,오늘따라 보고싶어서 그래,2013,발라드
227,린,https://www.melon.com/song/detail.htm?songId=4082435,오늘 밤 (Feat. 배치기),2013,발라드
228,포맨,https://www.melon.com/song/detail.htm?songId=4108714,청혼하는 거예요,2013,발라드
229,AKMU (악동뮤지션),https://www.melon.com/song/detail.htm?songId=4053240,Crescendo (크레셴도),2013,댄스
230,케이윌,https://www.melon.com/song/detail.htm?songId=4076051,Love Blossom (러브블러썸),2013,발라드
231,프라이머리,https://www.melon.com/song/detail.htm?songId=3948908,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",2013,랩/힙합
232,범키,https://www.melon.com/song/detail.htm?songId=4205993,갖고놀래 (Feat. 다이나믹 듀오),2013,R&B/Soul
233,G-DRAGON,https://www.melon.com/song/detail.htm?songId=4232200,삐딱하게 (Crooked),2013,랩/힙합
234,AKMU (악동뮤지션),https://www.melon.com/song/detail.htm?songId=4097003,I Love You,2013,"록/메탈, 국내드라마"
235,걸스데이,https://www.melon.com/song/detail.htm?songId=4054983,기대해,2013,댄스
236,포맨,https://www.melon.com/song/detail.htm?songId=4021445,안녕 나야,2013,발라드
237,아이유,https://www.melon.com/song/detail.htm?songId=4268435,분홍신,2013,댄스
238,임창정,https://www.melon.com/song/detail.htm?songId=4249547,나란놈이란,2013,발라드
239,긱스 (Geeks),https://www.melon.com/song/detail.htm?songId=4100521,Wash Away (Feat. 에일리),2013,랩/힙합
240,G-DRAGON,https://www.melon.com/song/detail.htm?songId=4226211,니가 뭔데 (Who You?),2013,랩/힙합
241,거미,https://www.melon.com/song/detail.htm?songId=4044859,눈꽃,2013,"발라드, 국내드라마"
242,바이브,https://www.melon.com/song/detail.htm?songId=4100925,꼭 한번 만나고 싶다,2013,발라드
243,조용필,https://www.melon.com/song/detail.htm?songId=4089360,Bounce,2013,록/메탈
244,소녀시대 (GIRLS` GENERATION),https://www.melon.com/song/detail.htm?songId=4001331,I Got A Boy,2013,댄스
245,The One (더원),https://www.melon.com/song/detail.htm?songId=4038857,겨울사랑,2013,"발라드, 국내드라마"
246,버스커 버스커,https://www.melon.com/song/detail.htm?songId=4252726,잘할 걸,2013,록/메탈
247,효린,https://www.melon.com/song/detail.htm?songId=4212782,미치게 만들어,2013,"발라드, 국내드라마"
248,Lim Kim,https://www.melon.com/song/detail.htm?songId=4144408,All Right,2013,록/메탈
249,긱스 (Geeks),https://www.melon.com/song/detail.htm?songId=4074419,어때 (Feat. 하림),2013,랩/힙합
250,씨스타,https://www.melon.com/song/detail.htm?songId=4138607,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),2013,발라드
251,f(x),https://www.melon.com/song/detail.htm?songId=4184826,첫 사랑니 (Rum Pum Pum Pum),2013,댄스
252,시크릿,https://www.melon.com/song/detail.htm?songId=4101639,YooHoo (유후),2013,댄스
253,이하이,https://www.melon.com/song/detail.htm?songId=4070103,Rose,2013,R&B/Soul
254,포맨,https://www.melon.com/song/detail.htm?songId=4132144,너 하나야,2013,"발라드, 국내드라마"
255,CNBLUE (씨엔블루),https://www.melon.com/song/detail.htm?songId=4011608,I`m Sorry,2013,록/메탈
256,성시경,https://www.melon.com/song/detail.htm?songId=4300699,너에게,2013,"발라드, 국내드라마"
257,신용재 (2F),https://www.melon.com/song/detail.htm?songId=3864961,가수가 된 이유,2013,발라드
258,유성은,https://www.melon.com/song/detail.htm?songId=4172962,Be OK (Feat. 배치기),2013,R&B/Soul
259,G-DRAGON,https://www.melon.com/song/detail.htm?songId=4226210,Black (Feat. 제니 of BLACKPINK),2013,랩/힙합
260,허각,https://www.melon.com/song/detail.htm?songId=4027904,1440,2013,발라드
261,버스커 버스커,https://www.melon.com/song/detail.htm?songId=4252727,사랑은 타이밍,2013,록/메탈
262,정형돈,https://www.melon.com/song/detail.htm?songId=4004021,강북멋쟁이,2013,댄스
263,비스트,https://www.melon.com/song/detail.htm?songId=4180409,Shadow (그림자),2013,댄스
264,트러블메이커,https://www.melon.com/song/detail.htm?songId=4294284,내일은 없어,2013,댄스
265,태연 (TAEYEON),https://www.melon.com/song/detail.htm?songId=4056159,그리고 하나,2013,"발라드, 국내드라마"
266,2NE1,https://www.melon.com/song/detail.htm?songId=4165390,Falling In Love,2013,랩/힙합
267,이승기,https://www.melon.com/song/detail.htm?songId=3968836,되돌리다,2013,발라드
268,걸스데이,https://www.melon.com/song/detail.htm?songId=4152253,여자 대통령,2013,댄스
269,케이윌,https://www.melon.com/song/detail.htm?songId=4282578,촌스럽게 왜 이래 (You Don`t Know Love),2013,발라드
270,박지윤,https://www.melon.com/song/detail.htm?songId=4282710,미스터리 (Feat. San E),2013,댄스
271,에일리(AILEE),https://www.melon.com/song/detail.htm?songId=4296990,눈물이 맘을 훔쳐서,2013,"발라드, 국내드라마"
